,trust_code,scr_year,date,trust_name,trust_type,breach_%_type1,attendance_%_inpatient,ae_scaled,occupied_%_general,inpatient_%_casemix,staff_mix,available_general,total_doctors,nurses,deprivation_q1_q2,nurses_per_bed
820,RC9,2022,2018-01,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.046821737,140.771282,15.79011919,92.34375,46.8271629,1.29484247,616.6666667,560.0950486,1013.451242,48.26122083,16.43434447
821,RC9,2022,2018-02,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.139450513,140.169067,15.84599171,,46.64450513,1.306296264,620.75,561.4882379,1015.815713,48.70726736,16.36432885
822,RC9,2022,2018-03,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.243038062,139.3764292,15.85280544,,46.49356451,1.316872104,624.3333333,562.5185371,1018.209562,49.08321875,16.30874899
823,RC9,2022,2018-04,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.263275981,138.3933686,15.81268019,93.72128637,46.58241666,1.326569993,627.4166667,563.1859461,1020.632787,49.389075,16.26722466
824,RC9,2022,2018-05,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.312096292,137.8831473,15.82100807,,46.71037871,1.335389928,629.9722222,563.490465,1023.08539,49.62483611,16.24016669
825,RC9,2022,2018-06,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.373791724,137.8457653,15.85961916,,46.7971431,1.343331912,632,563.4320938,1025.567369,49.79050208,16.22733179
826,RC9,2022,2018-07,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.432837406,138.2812226,15.94986312,91.29746835,46.85033879,1.350395942,633.5,563.0108324,1028.078726,49.88607292,16.22855132
827,RC9,2022,2018-08,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.585831902,138.6556867,15.99074545,,46.77605778,1.35658202,634.6666667,562.2266808,1030.61946,49.91154861,16.23875199
828,RC9,2022,2018-09,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.58430234,138.9691575,16.00906679,,46.76746629,1.361890145,635.5,561.0796392,1033.18957,49.86692917,16.2579004
829,RC9,2022,2018-10,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.601623352,139.2216352,16.05025196,89.69404187,46.77474812,1.364637814,636,560.4476972,1035.954834,49.75221458,16.28859802
830,RC9,2022,2018-11,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.704208419,139.6227816,16.10779005,,46.75717073,1.364825026,636.0277778,560.3308548,1038.91525,49.56740486,16.33443203
831,RC9,2022,2018-12,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.708767519,140.1725967,16.1196005,,46.84628118,1.362451781,635.5833333,560.7291121,1042.07082,49.3125,16.3955026
832,RC9,2022,2019-01,LUTON AND DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.699310744,140.8710806,16.17653294,91.41494436,46.82971231,1.357518079,634.6666667,561.642469,1045.421542,48.9875,16.47197807
833,RCB,2021,2015-01,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,10.52365258,105.3475707,20.07458754,93.94250513,58.74982832,1.143960693,966.5,690.0218739,1796.187073,29.3529,18.58444979
834,RCB,2021,2015-02,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,11.05255827,105.5086894,20.10184243,,58.59834408,1.156189743,966.6388889,690.155559,1796.522767,29.35130278,18.58525234
835,RCB,2021,2015-03,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,12.09536168,105.7545435,20.11183589,,58.39446396,1.165867609,966.6666667,690.3752235,1796.724103,29.34810833,18.58680106
836,RCB,2021,2015-04,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,12.97226549,106.0851328,20.17013107,93.87550201,58.26904191,1.17299429,966.5833333,690.6808676,1796.79108,29.34331667,18.58909644
837,RCB,2021,2015-05,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,13.81121616,106.1448594,20.47008625,,58.23849235,1.177569787,968.6111111,691.0724913,1796.723699,29.33692778,18.5494847
838,RCB,2021,2015-06,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,14.40599,105.9337234,20.07140781,,58.31201904,1.179594099,972.75,691.5500944,1796.521959,29.32894167,18.46848583
839,RCB,2021,2015-07,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,14.45914443,105.4517246,20.11456138,91.23152709,58.36734338,1.179067226,979,692.113677,1796.18586,29.31935833,18.34714872
840,RCB,2021,2015-08,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,14.59586956,104.8068438,19.87592969,,58.45200723,1.175989169,984.8055556,692.7632392,1795.715403,29.30817778,18.23421276
841,RCB,2021,2015-09,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,15.05155638,103.9990807,19.87441553,,58.34528733,1.170359927,990.1666667,693.4987808,1795.110587,29.2954,18.12937809
842,RCB,2021,2015-10,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,15.71478426,103.0284356,19.79446786,85.41871921,58.38598349,1.166249099,995.0833333,694.2932108,1794.089367,29.281025,18.02953891
843,RCB,2021,2015-11,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,16.77035384,102.5011356,19.3031228,,58.41054655,1.163656684,998.25,695.146529,1792.651743,29.26505278,17.95794384
844,RCB,2021,2015-12,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,16.73687801,102.4171809,19.20379388,,58.51884268,1.162582683,999.6666667,696.0587354,1790.797715,29.24748333,17.91394847
845,RCB,2021,2016-01,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,17.20197824,102.7765715,19.26148339,94.32989691,58.5935923,1.163027095,999.3333333,697.0298301,1788.527283,29.22831667,17.8972043
846,RCB,2021,2016-02,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,18.23524866,102.5879088,19.27798774,,58.57852189,1.16498992,999.6111111,698.0598131,1785.840448,29.20791597,17.86535211
847,RCB,2021,2016-03,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,19.11566895,101.8511928,18.93366766,,58.62427643,1.168471159,1000.5,699.1486844,1782.737208,29.18628125,17.81846284
848,RCB,2021,2016-04,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,19.43534376,100.5664235,18.72562202,93.58974359,58.7308306,1.173470811,1002,700.2964439,1779.217563,29.1634125,17.75666231
849,RCB,2021,2016-05,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,19.55548913,99.28592382,18.364949,,58.73636914,1.179988877,1002.694444,701.5030917,1775.281515,29.13930972,17.70510972
850,RCB,2021,2016-06,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,19.9348922,98.00969367,18.20369092,,58.6468336,1.188025357,1002.583333,702.7686277,1770.929063,29.11397292,17.66365951
851,RCB,2021,2016-07,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,20.07744108,96.73773308,17.95324878,91.33466135,58.45163979,1.19758025,1001.666667,704.093052,1766.160207,29.08740208,17.63221505
852,RCB,2021,2016-08,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,20.48197836,95.74366397,17.59605834,,58.40422171,1.208653556,1000.555556,705.4763646,1760.974947,29.05959722,17.59997171
853,RCB,2021,2016-09,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,20.47823446,95.02748635,17.39588633,,58.28285794,1.221245276,999.25,706.9185654,1755.373283,29.03055833,17.56690801
854,RCB,2021,2016-10,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,20.84233763,94.58920023,17.28944085,88.16449348,58.08873628,1.233737643,997.75,708.3207635,1750.138659,29.00028542,17.54085351
855,RCB,2021,2016-11,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,21.30775929,93.97062815,17.17875572,,58.09595429,1.246130656,997.4444444,709.682959,1745.271075,28.96877847,17.4974264
856,RCB,2021,2016-12,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.48332828,93.17177011,17.13681348,,57.89933249,1.258424317,998.3333333,711.0051517,1740.770532,28.9360375,17.4367666
857,RCB,2021,2017-01,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,23.75654068,92.19262611,16.99675364,90.45226131,57.83524838,1.270618625,1000.416667,712.2873417,1736.637029,28.9020625,17.35913732
858,RCB,2021,2017-02,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,24.33568576,91.47842838,16.75812196,,57.82130129,1.282713579,1001.888889,713.529529,1732.870566,28.86803542,17.29603537
859,RCB,2021,2017-03,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,23.62384681,91.02917693,16.59459263,,57.72901872,1.294709181,1002.75,714.7317135,1729.471144,28.83395625,17.24728141
860,RCB,2021,2017-04,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.85744515,90.84487175,16.56461225,95.67354966,57.46061899,1.30660543,1003,715.8938954,1726.438762,28.799825,17.21274937
861,RCB,2021,2017-05,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.89911741,90.84436449,16.4734598,,57.42837699,1.318402325,1002.611111,717.0160746,1723.77342,28.76564167,17.19284178
862,RCB,2021,2017-06,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.32948572,91.02765514,16.42167551,,57.33862004,1.330099868,1001.583333,718.098251,1721.475118,28.73140625,17.18753758
863,RCB,2021,2017-07,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,23.15072424,91.39474369,16.45846961,91.2601626,57.29666935,1.341698057,999.9166667,719.1404248,1719.543857,28.69711875,17.19687164
864,RCB,2021,2017-08,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,23.45712562,91.70785337,16.48678441,,57.31014971,1.353196894,998.5277778,720.1425958,1717.979635,28.66277917,17.20512612
865,RCB,2021,2017-09,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,24.55314529,91.96698418,16.48542166,,57.33763417,1.364596377,997.4166667,721.1047642,1716.782455,28.6283875,17.21228963
866,RCB,2021,2017-10,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,24.36776963,92.17213611,16.50798265,88.95643364,57.39809056,1.374459736,996.5833333,721.9728599,1714.946079,28.59394375,17.20825566
867,RCB,2021,2017-11,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.94416329,92.38030774,16.5490164,,57.31923371,1.382786971,995.8055556,722.7468831,1712.470509,28.55944792,17.19683626
868,RCB,2021,2017-12,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.6647559,92.59149908,16.62775274,,57.06728754,1.389578082,995.0833333,723.4268338,1709.355744,28.5249,17.17801602
869,RCB,2021,2018-01,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.15182661,92.80571012,16.65576471,89.15906788,56.89839661,1.394833069,994.4166667,724.0127118,1705.601784,28.4903,17.15178196
870,RCB,2021,2018-02,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.01610483,93.06415272,16.69831262,,56.71402276,1.398551931,993.75,724.5045173,1701.20863,28.46691667,17.11908055
871,RCB,2021,2018-03,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,23.13550458,93.36682687,16.73692371,,56.36930848,1.400734669,993.0833333,724.9022502,1696.17628,28.45475,17.07989877
872,RCB,2021,2018-04,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,24.23317799,93.71373258,16.78991933,89.49454906,56.26509934,1.401381284,992.4166667,725.2059106,1690.504737,28.4538,17.03422356
873,RCB,2021,2018-05,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,23.91822682,94.32583185,16.90121012,,56.09812459,1.400491773,990.7222222,725.4154983,1684.193998,28.46406667,16.99965904
874,RCB,2021,2018-06,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,24.17042844,95.20312467,16.95254016,,56.05744893,1.398066139,988,725.5310135,1677.244065,28.48555,16.9761545
875,RCB,2021,2018-07,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,23.99024282,96.34561106,17.07957822,93.82321619,56.00442242,1.394104381,984.25,725.5524562,1669.654937,28.51825,16.96372808
876,RCB,2021,2018-08,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,23.26735012,97.54818646,17.17648448,,55.89416572,1.388606498,980.1111111,725.4798263,1661.426614,28.56216667,16.95141086
877,RCB,2021,2018-09,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,22.17991864,98.81085089,17.33728832,,55.6980341,1.381572491,975.5833333,725.3131238,1652.559096,28.6173,16.93918951
878,RCB,2021,2018-10,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,21.46281103,100.1336043,17.47416842,91.59482759,55.67832863,1.373965795,970.6666667,725.6131384,1644.48452,28.68365,16.94180481
879,RCB,2021,2018-11,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,21.69415155,101.5719169,17.62861279,,55.54201244,1.365786409,966.3333333,726.3798702,1637.202886,28.76121667,16.94242379
880,RCB,2021,2018-12,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,21.00709545,103.1257887,17.70901471,,55.53626115,1.357034333,962.5833333,727.6133192,1630.714193,28.85,16.94101837
881,RCB,2021,2019-01,YORK HOSPITALS NHS FOUNDATION TRUST,ACUTE - DGH,20.89835422,104.7952196,17.94598081,93.25605901,55.66683091,1.347709568,959.4166667,729.3134853,1625.018442,28.95,16.93756736
882,RCD,2021,2015-01,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,4.556609413,116.1065732,6.992544274,85.66775244,63.0829418,1.596122948,302.6558333,294.0190963,791.5577338,8.1853,26.15372468
883,RCD,2021,2015-02,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,4.557941359,115.564444,6.963926642,,63.11340925,1.597821855,303.9408333,294.0571675,793.0266744,8.185920139,26.09148187
884,RCD,2021,2015-03,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,4.567617193,115.246271,6.940002907,,63.18612815,1.598629085,305.4166667,294.0244475,794.1364181,8.187160417,26.00173811
885,RCD,2021,2015-04,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,4.692374125,115.152054,6.969680452,85.66978193,63.36351355,1.598544637,307.0833333,293.9209363,794.886965,8.189020833,25.8850572
886,RCD,2021,2015-05,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,4.631117046,115.0325411,7.09792984,,63.61399226,1.597568511,308.5833333,293.7466338,795.278315,8.191501389,25.77191407
887,RCD,2021,2015-06,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,4.606777605,114.8877323,6.977251254,,63.75778803,1.595700707,309.9166667,293.50154,795.3104681,8.194602083,25.6620748
888,RCD,2021,2015-07,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,4.703809127,114.7176274,6.993907018,85.625,63.88573256,1.592941226,311.0833333,293.185655,794.9834244,8.198322917,25.55532037
889,RCD,2021,2015-08,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,4.91566871,114.7457473,6.93455193,,63.80939517,1.589290067,312.2777778,292.7989788,794.2971838,8.202663889,25.43559742
890,RCD,2021,2015-09,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.0198802,114.9720919,6.969074787,,63.65570665,1.58474723,313.5,292.3415113,793.2517463,8.207625,25.303086
891,RCD,2021,2015-10,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.139687903,115.3966612,7.020556242,84.17721519,63.45860649,1.579208068,314.75,292.0930745,794.3542,8.21320625,25.23762351
892,RCD,2021,2015-11,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.140236212,116.1793678,6.917593333,,63.4602234,1.572672581,315.8333333,292.0536685,797.604545,8.219407639,25.25396976
893,RCD,2021,2015-12,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.009367347,117.3202117,6.942425564,,63.59222649,1.56514077,316.75,292.2232933,803.0027813,8.226229167,25.35131117
894,RCD,2021,2016-01,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.066623895,118.8191929,7.042208736,82.91139241,63.38930449,1.556612633,317.5,292.6019489,810.5489088,8.233670833,25.52909949
895,RCD,2021,2016-02,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.007432487,119.9691992,7.126850304,,63.08445615,1.547088171,317.9166667,293.1896352,820.2429275,8.241903472,25.80056391
896,RCD,2021,2016-03,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.232263754,120.7702304,7.104592146,,62.80431326,1.536567384,318,293.9863523,832.0848375,8.250927083,26.16618986
897,RCD,2021,2016-04,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.356713674,121.2222867,7.12548756,87.10691824,62.72863543,1.525050273,317.75,294.9921001,846.0746388,8.260741667,26.62705393
898,RCD,2021,2016-05,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.493789995,121.9042517,7.090359038,,62.49387519,1.512536836,317.4444444,296.2068788,862.2123312,8.271347222,27.16104649
899,RCD,2021,2016-06,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.552652412,122.8161254,7.097778424,,62.40023591,1.499027074,317.0833333,297.6306881,880.497915,8.28274375,27.76865961
900,RCD,2021,2016-07,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.645926657,123.9579078,7.15380236,85.71428571,61.90944417,1.484520988,316.6666667,299.2635283,900.93139,8.29493125,28.45046495
901,RCD,2021,2016-08,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.706086746,125.0766143,7.162130242,,61.75908649,1.469018576,315.6388889,301.1053992,923.5127563,8.307909722,29.2585226
902,RCD,2021,2016-09,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.59644391,126.172245,7.184691232,,61.81915867,1.452519839,314,303.1563008,948.2420138,8.321679167,30.19879025
903,RCD,2021,2016-10,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.570693229,127.2447999,7.19014221,84.77508651,61.88779196,1.436979069,311.75,305.1014383,970.8367968,8.336239583,31.14151714
904,RCD,2021,2016-11,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.746954829,127.9634899,7.233447198,,61.81755541,1.422396266,309.8333333,306.9408115,991.2971054,8.351590972,31.99452734
905,RCD,2021,2016-12,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.136405585,128.3283151,7.294013615,,61.72380536,1.408771429,308.25,308.6744204,1009.62294,8.367733333,32.75338004
906,RCD,2021,2017-01,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.193647268,128.3392754,7.267667224,88.37209302,61.73690289,1.396104558,307,310.3022651,1025.814299,8.384666667,33.41414656
907,RCD,2021,2017-02,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.271394509,128.5093791,7.209523463,,61.8452711,1.384395654,306.1944444,311.8243456,1039.871185,8.398259722,33.96113821
908,RCD,2021,2017-03,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.002180522,128.8386264,7.178483175,,61.8627171,1.373644717,305.8333333,313.2406619,1051.793595,8.4085125,34.39107124
909,RCD,2021,2017-04,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.715133026,129.3270171,7.208614967,88.71473354,61.59036481,1.363851746,305.9166667,314.5512139,1061.581532,8.415425,34.70165726
910,RCD,2021,2017-05,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.69935606,129.696916,7.21769993,,61.49588816,1.355016742,305.8333333,315.7560017,1069.234994,8.418997222,34.96136219
911,RCD,2021,2017-06,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.599014163,129.9483231,7.231933038,,61.40762724,1.347139705,305.5833333,316.8550252,1074.753981,8.419229167,35.17056933
912,RCD,2021,2017-07,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.441722036,130.0812382,7.229056133,85.48387097,61.60425748,1.340220634,305.1666667,317.8482845,1078.138494,8.416120833,35.32949736
913,RCD,2021,2017-08,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.309882274,130.4560464,7.227390556,,61.54295565,1.334259529,304.8611111,318.7357796,1079.388533,8.409672222,35.40591087
914,RCD,2021,2017-09,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.508111342,131.0727474,7.234961359,,61.39665606,1.329256391,304.6666667,319.5175104,1078.504097,8.399883333,35.39947802
915,RCD,2021,2017-10,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.3769599,131.9313415,7.277812099,87.5,61.15333523,1.326535938,304.5833333,320.1742538,1079.425964,8.386754167,35.43942974
916,RCD,2021,2017-11,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.116608814,132.9438659,7.283717324,,61.31445405,1.32609817,304.4722222,320.7060096,1082.154134,8.370284722,35.54196591
917,RCD,2021,2017-12,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.16619458,134.1103206,7.318391598,,61.17028087,1.327943087,304.3333333,321.1127779,1086.688607,8.350475,35.70718315
918,RCD,2021,2018-01,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.321517518,135.4307056,7.386528818,89.63210702,61.2099828,1.332070688,304.1666667,321.3945588,1093.029383,8.327325,35.93521259
919,RCD,2021,2018-02,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.397457505,136.4506338,7.449366475,,61.03107213,1.338480974,303.9722222,321.5513521,1101.176462,8.299854167,36.22622007
920,RCD,2021,2018-03,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,5.839674486,137.1701051,7.489491727,,61.15218346,1.347173944,303.75,321.5831579,1111.129843,8.2680625,36.58040636
921,RCD,2021,2018-04,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.143682775,137.5891196,7.507813068,93.03797468,61.47445364,1.3581496,303.5,321.4899763,1122.889528,8.23195,36.99800751
922,RCD,2021,2018-05,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.150019748,138.3124291,7.546726991,,61.61792708,1.37140794,303.0555556,321.2718071,1136.455515,8.191516667,37.49990702
923,RCD,2021,2018-06,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.337070254,139.3400337,7.574587543,,61.51777669,1.386948965,302.4166667,320.9286504,1151.827806,8.1467625,38.08744467
924,RCD,2021,2018-07,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.594296615,140.6719333,7.626220413,87.66666667,61.79915273,1.404772675,301.5833333,320.4605063,1169.006399,8.0976875,38.76230116
925,RCD,2021,2018-08,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.797152908,141.936285,7.659531943,,61.9102774,1.424879069,300.7222222,319.8673746,1187.991295,8.044291667,39.50460617
926,RCD,2021,2018-09,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.679440867,143.1330886,7.685121254,,61.95265541,1.447268148,299.8333333,319.1492554,1208.782495,7.986575,40.31514712
927,RCD,2021,2018-10,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.745954839,144.2623443,7.717372871,87.72563177,62.18268849,1.468896057,298.9166667,318.6074473,1227.885851,7.9245375,41.07786509
928,RCD,2021,2018-11,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,7.016041939,145.1601703,7.750230152,,62.18116906,1.489762795,298.4166667,318.2419502,1245.301364,7.858179167,41.73028866
929,RCD,2021,2018-12,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ACUTE - DGH,6.952959932,145.8265665,7.764917509,,62.28915137,1.509868362,298.3333333,318.0527642,1261.029034,7.7875,42.26912964
